,SMILES
402,CCCOc1ccc(C(=O)O)cc1
403,COC(=O)CCC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C
404,CCC(C)NC(=O)c1c[nH]c2ncc(C3CC3)nc12
405,COc1cc(C)nc2ccccc12
406,Cc1ccc(N)cc1N
407,COC(=O)c1cccc2[nH]c3c(C(N)=O)cc(-c4cccc(OC)c4)cc3c12
408,Cc1cnc2n(c1=O)CCCC2
409,Cc1ccccc1N1CCN(CC2CN=C(N)O2)CC1
410,N#CC1CC(N2CC(O)(C(F)(F)F)C2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1
411,C[Si](Cn1cncn1)(c1ccc(F)cc1)c1ccc(F)cc1
412,CN(C)c1cccnc1
413,OC1CCN(c2cc(-c3cnc4ccc(N5CCCC5c5cccc(F)c5)nn34)ccn2)CC1
414,CC(C)N(C(=O)COc1nnc(C(F)(F)F)s1)c1ccc(F)cc1
415,COCc1cnc(-c2ccc(OCC(O)CNCCc3ccc(OC)c(OC)c3)cc2)[nH]1
416,O=C(NO)C(=Cc1ccccc1)C(=O)NCc1ccc(F)cc1
417,CCN(N=O)C(C)C
418,CNS(=O)(=O)c1nnc(NC(C)=O)s1
419,N#CC1CC(N2CC3(CCC3)C2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1
420,CCc1cccc(CC)c1O
421,CC(NC(=O)C(C)NC(=O)C(N)C(C)C)C(=O)NC(Cc1ccccc1)C(=O)O
422,CC(=O)Nc1ccc(Br)cc1C
423,CCC(C)O
424,CNC(=O)Oc1cc(C)cc(C(C)C)c1
425,CCCCSC(=Nc1cccnc1)SCc1ccc(C(C)(C)C)cc1
426,CC(O)c1ccccc1
427,O=C(O)COC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-]
428,CCOc1ccc(NC(=O)OC(C)CCl)cc1OCC
429,O=c1ccc2cc3ccsc3cc2s1
430,O=C(OCC(=O)N1CCCC1)c1ccccc1
431,CCOC(=O)N(C)C
432,CN1CCCCC1
433,CN(C)C(N(C)C)=S(I)c1ccccc1Br
434,C=CC#N
435,N#Cc1ccc[nH]1
436,N#CC1CC(NCC2CCC2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1
437,CC(C)(C)c1ccc(C(CCN2CCCCC2)c2ccccc2)cc1
438,CCCCC(=O)OCOCC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N(C)C)C(O)C(C)O2)C1)C(=O)c1c(OC)cccc1C3=O
439,NC(=O)c1cnn2ccc(N3CCCC3c3cc(F)ccc3C(F)(F)F)nc12
440,S=c1ssc2c1CCCCC2
441,CCOP(=O)(OCC)C(C)(C)[N+]([O-])=Cc1c(OC)cc(OC)cc1OC
442,CC(=O)OCC(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C(C=O)OC(C)=O
443,CC(C)(C)C1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1
444,CCO[Si](OCC)(OCC)c1ccccc1
445,NC(=O)CCCc1ccncc1
446,CCCOC(=O)C=COc1ccccc1
447,CC(O)CNc1ccccc1C(N)=O
448,CCCCCCC(C)=O
449,O=[N+]([O-])c1ccc(Cl)c(Cl)c1Cl
450,CCN(CCO)CCCOc1cc2ncnc(Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)c2cc1OC
451,CCCc1ccc(N)cc1
452,CCNC(=O)CBr
453,N#Cc1cccc(C(=O)O)c1
454,Cc1ccccc1S(I)=C(N(C)C)N(C)C
455,CCCNc1ncnc2c1ncn2C1OC(CO)C(O)C1O
456,O=c1cccccc1O
457,COc1cccc(Cl)c1Cl
458,CSc1nncc(=O)n1N
459,CCCCCCCCCCC(C)c1ccccc1
460,O=C(O)CC[Se]Cc1ccccc1
461,CC1OC(OC2C(C)OC(OC3C(C)OC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)C(OC=O)CC65O)C4)CC3OC=O)CC2OC=O)CC(OC=O)C1OC=O
462,c1cnc2c(c1)ccc1cccnc12
463,Cc1cssc1=S
464,NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O
465,CC(C)NCC(O)COCCOc1ccccc1
466,C=CCOc1ccccc1OCC(CNC(C)C)OC(=O)CCC
467,CCNc1cc(-c2nc(N)n[nH]2)ccn1
468,Cc1cccc2nccc(=O)n12
469,NC(=O)NS(=O)(=O)c1ccccc1
470,Clc1cccc(Oc2ccc(Cl)cc2Cl)c1
471,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12
472,CCCC(=O)OCn1cnc2c(cnn2COC(=O)CCC)c1=O
473,C=C(C)C(=O)OC
474,CN(C)c1nc2c3cccnc3ccc2n1C
475,OCCc1ccncc1
476,N#CC1CC(N2CC3C(CO)C3C2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1
477,Fc1ccc(C2(Cn3cncn3)OC2c2ccccc2Cl)cc1
478,N#CCCCCCCC#N
479,CN(C)C(=O)Nc1cc(C(C)(C)C)on1
480,COc1ccc(-c2c(O)c3ccc(Cl)cc3[nH]c2=O)cc1
481,CC(C)CC(N)C(=O)NC(CC(C)C)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)O
482,CCOc1ccc2nc(S(N)(=O)=O)sc2c1
483,Nc1nc(NC2CC2)c2ncn(C3C=CC(CO)C3)c2n1
484,CCc1ccc2ccccc2c1
485,CSc1nc2c(N)ncnc2n1C1OC2COP(=O)(O)OC2C1O
486,O=C(O)COc1ccccc1
487,C=CCN1CCC(CNC(=O)c2cc3nn[nH]c3cc2OC)C1
488,CC(C)CCO
489,CC(C)CC(NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)O
490,Nc1ccc(Cl)cc1C(=O)O
491,CN(c1[nH]cnc2nccc1-2)C1CCC(C[SH]2(=O)NC3CCCCC3CO2)CC1
492,O=[N+]([O-])c1ccc(CCO)cc1
493,Oc1cccc(Cl)c1
494,COc1ccccc1-c1ccc2cnc(Nc3ccc(N4CCN(CC(C)O)CC4)c(F)c3)nn12
495,CC(=O)Oc1cccc([N+](=O)[O-])c1
496,CC=C(C)C(=O)OCC1CCCC2(C)CCC(C(C)(C)O)CC12
497,c1ccc(Nc2ccccc2)cc1
498,Nc1cccc2c(N)cccc12
499,CC1(C)C(N)CCC1Nc1c(C(N)=O)cnn2cccc12
500,O=Cc1ccc2ccc3cccc4ccc1c2c34
501,COc1ccccc1CNc1cccn2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc12
502,CCCN(CCC)C1CCOc2c(O)cccc21
503,CCCCCOCCCNc1[nH]cnc2ncnc1-2
504,O=C1CC(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21
505,O=c1cc(-c2ccccc2)on1-c1ccc(Cl)cc1
506,CC(C)c1cccc(C(C)C)c1NC(=O)CC(=O)c1ccccc1
507,C=CNP(=O)(NC=C)NC(=O)c1ccc(OC)cc1
508,CCCCCCCCCCCCCC
509,CCCCC(O)C(CCCCOc1cccc(C)c1)n1cncn1
510,O=[N+]([O-])OCCCCCCO[N+](=O)[O-]
511,NC(=O)c1csc(C2OC(CO)C(O)C2O)n1
512,CCCOc1ccccc1NC(=O)OC1CCCCC1CN(C)C
513,O=[N+]([O-])c1ccc(CSc2ncnc3c2ncn3C2OC(CO)C(O)C2O)cc1
514,Cc1onc(-c2ccccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O
515,COc1ccccc1N1CCN(CCCOc2ccc(F)cc2)CC1
516,COc1ccccc1NCC(C)=O
517,N#CC1CC(NCC2(O)CC2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1
518,Brc1cccc(Br)c1
519,CNC(=S)NCC#CCC(NC(=O)C(Cc1ccc2ccccc2c1)Cc1cccc2ccccc12)C(=O)NC(CC1CCCCC1)C(O)CC(=O)NCCN1CCOCC1
520,CCNC(=O)c1ccc[nH]1
521,Fc1cc(F)c(F)c(F)c1F
522,COc1ccc2[nH]c3c(c2c1)CCNc1cc(Cl)ccc1-3
523,O=C(NC1CCCCC1)NS(=O)(=O)c1cnccc1NC1CCCCCCC1
524,CCOC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1
525,Cc1cc(C)c2c(c1)C(c1ccccc1)=NCC(=O)N2
526,Nc1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-]
527,COc1ccc(C)cc1
528,CCN(CC)C(C)CC(=O)Nc1c(C)cccc1C
529,Cc1nonc1[N+](=O)[O-]
530,CC(=O)c1ccc(S(N)(=O)=O)cc1
531,CCOP(=O)(CCn1cc(-c2ccc(-c3nc(-c4cc[nH]c(=O)c4)c(-c4ccc(F)cc4)[nH]3)cc2)nn1)OCC
532,CCN(C)C
533,Cc1cccc(C(=O)O)c1
534,O=C1CCCCN1
535,CC(=O)Nc1ccccc1-c1ccccc1
536,Cc1cccc(OCC(O)CNC(C)C)c1
537,C1CCC(C2CO2)CC1
538,Fc1ccccc1Cn1cc[nH]c1=S
539,CC(NC(=O)c1cnn2ccc(N3CCCC3c3cncc(F)c3)nc12)C1CC1
540,CC(=O)Nc1cccc(N(C)C)c1
541,Cc1cc(C)c(C)cc1C
542,O=C(O)CCCCCCCC(=O)O
543,Cc1nc([N+](=O)[O-])c([N+](=O)[O-])n1C
544,CC(=O)Nc1cccc(Br)c1
545,CS(=O)(=O)c1ccc(OCC(F)F)c(-c2cccn3nc(Nc4ccc5c(c4)CCNCC5)nc23)c1
546,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N2CCOCC2C#N)C(O)C(C)O1
547,CC12CCC(=O)C=C1CCC1C3CCC4(CCC(=O)O4)C3CCC12C
548,O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2
549,C=C(Br)CC1(C(C)C)C(=O)NC(=O)N(C)C1=O
550,CCCCS(=O)(=O)CC1CC(N(C)c2[nH]cnc3nccc2-3)C1
551,CCNC(=O)Cn1cccc(O)c1=O
552,CCS(=O)c1ccc([N+](=O)[O-])cc1C#N
553,Oc1ccc(O)c2ncccc12
554,COC(=O)C(C)(C)C
555,NC(=O)c1cc(-c2ccccc2)sc1Nc1cc(F)ccn1
556,Cc1ccc2c(c1)[n+]([O-])cc[n+]2[O-]
557,N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)NCc3ccccc3)cc2)n1
558,CN(c1[nH]cnc2nccc1-2)C1CCC(CS(=O)(=O)N2CCC(CO)C2)CC1
559,Clc1ccc2oc3c(Cl)c(Cl)c(Cl)c(Cl)c3c2c1
560,CCCCN=C=S
561,CCCCNCC(C)O
562,COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1
563,Cc1ccccc1NC(=O)C1CNCCN1
564,Cc1ccccc1OCC(=O)NNC(C)C
565,N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(OC(F)F)cc2)n1
566,Cc1cccc(-n2nnnc2N)c1
567,COc1ccc(N=C=S)cc1
568,CN1CCC(c2ccc(Nc3nc4c(-c5cccc(CN(C)S(C)(=O)=O)c5)cccn4n3)cc2)CC1
569,NC(=O)CCCCCn1nnc2ccccc21
570,CCC(=O)OC(C(=O)NC1C(=O)N2C(C(=O)O)=C(C)CSC12)c1ccccc1
571,Nc1nc2ccccc2[nH]1
572,CC(C)=CCNc1ncnc2c1ncn2C1OC(CO)C(O)C1O
573,CC(NC(=O)C(NC(=O)C(N)Cc1ccccc1)C(C)C)C(=O)O
574,Cc1ccc(C(=O)OCCCn2ccc(=O)c(O)c2C)cc1
575,COC(=O)C(C)NP(=O)(OCC1C=CC(n2cc(C)c(=O)[nH]c2=O)O1)Oc1ccc(C(F)(F)F)cc1
576,CN(C)C(N(C)C)=S(I)c1ccccc1[N+](=O)[O-]
577,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12
578,OCc1ccc(C2Nc3ccccc3-c3ccnc4[nH]cc2c34)cc1
579,O=C(NCc1ccccc1)c1ccco1
580,N=C(N)NC(=O)Nc1ccc([N+](=O)[O-])c(Cl)c1
581,CC(=O)NC(CO)C(=O)NC(Cc1ccccc1)C(N)=O
582,Cc1cc(N(CCO)CCO)ccc1N=Nc1ccc([N+](=O)[O-])cc1Cl
583,CCN1CCC(CNC(=O)c2cc(S(=O)(=O)CC)ccc2OC)C1
584,CC1=Nc2ccc(Br)cc2S(=O)(=O)N1
585,CC(C)(C)c1cccc(C2C(=O)c3ccccc3C2=O)c1
586,CCc1ccc(Cl)cc1-c1[nH]c(-c2ccnc(N)n2)cc1C(N)=O
587,CC(=NNC(=S)N(C)C)c1cc(C)ccc1O
588,O=C1C(Cl)C(CCl)CN1c1cccc(C(F)(F)F)c1
589,C=COC(=O)C(C)Oc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-]
590,Cc1ccc(CNc2cc(-c3n[nH]c(N)n3)ccn2)cc1
591,C#CCCOC(=O)Nc1ccc(OCC)c(OCC)c1
592,NCCCN
593,c1ccc(Cn2cccn2)cc1
594,CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O
595,CNC(=O)ON=C(C)C(C)SC
596,CN(c1ccccc1CNc1cccn2nc(Nc3ccc(OCCN4CCCC4)cc3)nc12)S(C)(=O)=O
597,Cc1c([N+](=O)[O-])nc(Br)n1C
598,COP(=O)(OC)OC1=C(Cl)C2C=CCC12
599,CN(C)CCOC(=O)c1ccccc1
600,CNC(=O)Oc1cccc(N(C)C)c1
601,CN(C)c1nc(N(C)C)nc(N(C)CCO)n1
602,COc1cc(O)cc(OC)c1
603,CC1CN1C1=CC(=O)c2ccccc2C1=O
604,O=C1C=C(N2CCCCC2)C(=O)N1c1ccc(F)cc1
605,O=c1ccn(C2OC(CO)C(O)C2O)c(=O)n1Cc1ccccc1
606,COc1ccccc1N1CCN(CCNCC(O)CON=C(C2CC2)C2CC2)CC1
607,CCNc1ccncc1S(=O)(=O)NC(=NC#N)NC(C)C
608,Nc1ccc(S(=O)(=O)Nc2cccc3[nH]ccc23)cc1
609,Cn1cc(-c2cc(Nc3nn(C4CCCCC4C#N)cc3C(N)=O)ccn2)cn1
610,COC(=O)C1(S(=O)(=O)c2ccc(C)cc2)CCCCC1
611,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21
612,CN(c1[nH]cnc2nccc1-2)C1CCC(CS(=O)(=O)N2CCC(CS(=O)(=O)CC3CC3)CC2)CC1
613,CCc1cnccn1
614,CNC1=CC(=O)C(NC)=CC1=O
615,CCCCC(NC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)NC(CC1CCCCC1)C(O)CC(C(=O)NCCCN1CCOCC1)C(C)C
616,CCOP(=O)(CC)Sc1ccccc1
617,CN(C)C(=O)c1cccnc1
618,NNC(=O)c1ccnc(Cc2ccccc2)c1
619,CC1CCCC2C1N2CC(O)Cn1ccnc1
620,Cc1ccc(Cc2cnc(NCCCCc3ncc(Br)cc3C)[nH]c2=O)cn1
621,CN1CCN(Cc2cccc(COc3ccccc3)c2)CC1
622,CN(C)C(=O)c1ccccn1
623,Cc1cc(Nc2nc(NC(C)c3ncc(F)cn3)cc(N3CCOCC3)n2)[nH]n1
624,CCC(C)C(NC(=O)C(CC(C)C)NC(=O)C(NC(=O)C(N)CCSC)C(C)CC)C(=O)O
625,CS(=O)(=O)Nc1cccc(Cn2cnc3ccccc32)c1
626,CC(C)CC(N)C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(Cc1ccccc1)C(=O)O)C(C)O)C(C)C
627,NC(=O)OCCCc1ccccc1
628,Cc1ccc(-c2cnc3[nH]ccc3n2)c(NC2CCCN(S(=O)(=O)CC3CC3)C2)n1
629,CCC(C)N1C(=O)C(=O)c2ccccc2C1=O
630,O=C(O)CCCCc1ccccc1
631,COc1cc(Cl)c(Cl)cc1Cl
632,CN(C)C(N(C)C)=S(I)c1ccc(Br)cc1
633,CC(C)CNOc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-]
634,CCOC(=O)C(C#N)=NNc1ccccc1Cl
635,CNC(=O)Oc1cccc(Cl)c1
636,COC(=O)CS(=O)(=O)c1ccc([N+](=O)[O-])cc1Cl
637,COCC1CCN(S(=O)(=O)CC2CCC(N(C)c3[nH]cnc4nccc3-4)CC2)CC1
638,NC(=O)C(Cl)Cl
639,O=C(O)C=Cc1ccc([N+](=O)[O-])cc1
640,CCOC(=O)NC1=NCC(c2ccc(F)cc2)N1C
641,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc2c1OCO2
642,CCCCOC(=O)C(C)Oc1ccc(Oc2ccc(C#N)cc2F)cc1
643,O=c1cc(-c2ccccc2)oc2cc(O)ccc12
644,O=C1CC(Oc2cccc3ccccc23)N1
645,Cc1nc2ccccc2c(=O)n1CC(=O)N1CCCCC1
646,CC1CC2OC(=O)C(C)C2C(O)C2(C)C(=O)C=CC12
647,O=[N+]([O-])c1cncn1CCN1CCOCC1
648,N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)N3CCC4(CC3)OCCO4)cc2)n1
649,Cc1nccnc1CC(C)C
650,Clc1cc2oc3cc(Cl)c(Cl)c(Cl)c3c2cc1Cl
651,CC1(C)CCN1C1CCC(n2cc(C(N)=O)c(Nc3ccc(C(F)(F)F)cc3)n2)C(C#N)C1
652,CC1=CCC2C(C1=O)C2(C)C
653,c1ccc2cccc-2cc1
654,Cc1cc(C)c(NC2=NCCN2)c(Cl)c1
655,Cc1ccc(C(=O)N(C)C)cc1
656,COC(=O)c1ccc(CN(C)N=O)cc1
657,CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2c[nH]cn2)NC(=O)C(Cc2ccc(OC)cc2)NC(=O)C(C)C)OC1=O
658,CC(C)CC(N)C(=O)NC(Cc1ccc(O)cc1)C(=O)O
659,CC(O)Cn1ccnc1[N+](=O)[O-]
660,CCOC(=O)C(=Cc1ccc(Cl)cc1Cl)C(C)=O
661,CCCN(CCC)C(=O)SCC
662,Nc1nc(N)nc(-c2cc(Cl)ccc2F)n1
663,O=c1ccoc2cc(O)ccc12
664,O=c1[nH]c2cc(Cl)ccc2c(O)c1-c1cccc(Oc2ccccc2)c1
665,O=[N+]([O-])c1cnc(Nc2c(Cl)cc([N+](=O)[O-])cc2[N+](=O)[O-])c(Cl)c1
666,Cc1cscn1
667,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F
668,CN(C(N)=O)c1ccccc1
669,CN(Cc1ccccc1)N=O
670,O=C(O)COc1ccc2ccccc2c1
671,Cc1ccc(N=C=S)cc1
672,c1ccc(-c2ncc[nH]2)cc1
673,CCCCC(C#N)(Cn1cncn1)c1ccc(Cl)cc1
674,Nc1nc(N)c2c(Oc3ccccc3)cccc2n1
675,CC(=O)NC(=O)COC(=O)c1ccccc1
676,O=C1NC(=O)N(Cc2ccccc2)C(=O)C1=O
677,COc1ccc(C(=O)NP(=O)(N2CC2)N2CC2)cc1
678,FC(F)(Cl)C(F)(Cl)Cl
679,O=C1CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc2N1
680,CN(C1CCC(n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)C(C#N)C1)C(C)(C)C1CC1
681,O=[n+]1cnn(O)c2ccccc21
682,CCc1cccc(N(C(C)=O)c2ccccc2)c1
683,Oc1cccc(Cl)c1Cl
684,CC(CCO[N+](=O)[O-])O[N+](=O)[O-]
685,CCc1nc(S(=O)(=O)Nc2c(F)cccc2F)nn1-c1ccccc1
686,FC(F)(F)Sc1ccccc1
687,CCOC(=O)CC(NC(=O)CCCCSc1ncnc2nc[nH]c12)C(=O)OCC
688,O=C(Nc1ccc(Br)cc1)C(F)(F)F
689,OCC1CC(F)C(n2cnc3c(Cl)ncnc32)O1
690,C1CC2=NOS3=C2C(=NO3)C1
691,NNC(=O)c1ccnc([N+](=O)[O-])c1
692,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1
693,NC(Cc1ccccc1)Cc1ccccc1
694,CCCCCCCCCCCCCCO
695,OCC(O)C(O)C(O)C(O)CO
696,Nc1ccc(F)c(Cl)c1
697,CCCNC(=O)c1ccc(S(N)(=O)=O)cc1
698,COc1ccc(OCC(OC(=S)n2ccnc2)C(C)(C)C)cc1
699,Nc1ccc(C(=O)Oc2ccc(Cl)cc2Cl)c(O)c1
700,CCOP(=O)(C#N)N(C)C
701,CC(=O)c1ccccc1Br
702,O=C(O)CCCCCCCc1ccccc1
703,COc1ccc(F)c(-c2nc3[nH]cc(Cl)c(NCC4CCNCC4)c-3n2)c1
704,O=C(O)c1cc(Cl)cc(Cl)c1
705,CCCCCCC(Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)O
706,CCOC(=O)C(C)n1nc2ccccc2n1
707,Oc1ccc(C2Nc3ccccc3-c3ccnc4[nH]cc2c34)cc1F
708,c1ccc(Cn2cncn2)cc1
709,CN(C)C(N(C)C)=S(I)c1cc(Cl)c(Cl)c(Cl)c1
710,CC(=O)c1cccc(C(C)=O)c1
711,CC(Nc1cc(N2CCC(O)C2)nc(-n2cnc3ccncc32)n1)c1ccccc1
712,c1cc2ccsc2cn1
713,COc1ccc2cc(C(C)C(=O)OCC(=O)N(C)CCO)ccc2c1
714,c1ccc(-c2cnccn2)cc1
715,CC(C)(C)OC(=O)CN1C(=O)CC1Oc1ccc2ccccc2c1
716,O=NN(CCCl)C(=O)NC1CCC(O)CC1
717,Cc1ccc(Cl)cc1-n1cc(-c2cc(N)ncn2)cc1C(N)=O
718,CCS(=O)CCSP(=O)(OC)OC
719,CCc1nnc(N)o1
720,O=[N+]([O-])c1cnc(Br)[nH]1
721,CC(=O)c1ccc(Br)cc1O
722,Cc1cccc(C)c1Cc1ccccn1
723,CCOC(=O)OCn1ncc2c(O)ncnc21
724,CC=C(C)C(=O)OC1CCN2CC=C(COC(=O)C(O)(C(C)OC)C(C)(C)O)C12
725,CCCC(=NOCC)C1=C(O)CC2(CCC(CC)CC2)OC1=O
726,O=[N+]([O-])C=C1NCCN1CCc1ccc(Cl)nc1
727,O=C(NC1CCCCCC1)NS(=O)(=O)c1cnccc1NC1CCCCCC1
728,CCC(N)C(=O)O
729,Cc1nonc1Cc1ccc([N+](=O)[O-])cc1
730,CNC(=O)Nc1c(OCCN2CCCC2)c(OC)c2occc2c1OC
731,COC(=O)c1cncc(Nc2nn(C3CCCCC3C#N)cc2C(N)=O)c1
732,Clc1cc(Cl)nc(-c2ccccc2)n1
733,O=NN1CCCCC1=O
734,CN(C)c1ccccc1
735,COc1ccc(CCN(C)CCCC(C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC
736,Clc1ccc(CNc2ncnc3nc[nH]c23)cc1
737,Cc1ncc(CO)c(C=NNC(=O)c2ccco2)c1O
738,CCCC(=O)CC(=O)CCC
739,N#CC1CC(N2CCCC2CF)CCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1
740,CC(C)Oc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl
741,O=CNc1ccc(Cl)cc1
742,OCc1cccc(Cl)c1
743,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O
744,COC(=O)c1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+](=O)[O-]
745,CC(C)CCn1cnc([N+](=O)[O-])n1
746,CC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O
747,N#Cc1ccc(N2CCC(Nc3c(C(N)=O)cnc4[nH]ccc34)CC2)nc1
748,O=S1(=O)NC(C2CC2)=Nc2cc(Cl)ccc21
749,CNC(N)=S
750,C=CC(=O)OCCCOC(=O)C=C
751,CCOP(N)(=O)ON=C(C#N)c1ccccc1
752,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O
753,CS(=O)(=O)c1ccc(Nc2nn(C3CCC(O)CC3C#N)cc2C(N)=O)cc1
754,COc1cc(C(O)CN)ccc1O
755,CNNCc1ccc(C(=O)NC(C)C)cc1
756,COCCOc1c(OC)cc(Cc2cnc(N)nc2N)cc1OC
757,CC(=O)OC1COC(NC(=O)N(CCCl)N=O)C(OC(C)=O)C1OC(C)=O
758,C#CCOc1c(Cl)cc(NC=NOc2ccc(C)cc2)cc1Cl
759,CN(C)Cc1cccnc1
760,CN(CCCn1ccnc1CN=O)S(=O)(=O)C(F)(F)F
761,O=C(Nc1nc2cccc(-c3ccc(CN4CCC(F)(F)CC4)cc3)n2n1)C1CC1
762,CCN(Cc1c(F)cccc1Cl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-]
763,CCOC(=O)c1c[nH]c2ncnc(-c3cccc(NC(=O)C=Cc4ccccn4)c3)c12
764,CN1CCN(c2ccc(Nc3nc4c(-c5cccc(CN(C)S(C)(=O)=O)c5)cccn4n3)cc2)CC1
765,O=c1cc[nH]c(=S)[nH]1
766,O=C1CCc2ccccc2N1
767,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)C(O)CC65O)C4)OC3C)OC2C)CC(O)C1O
768,O=CN(Cc1ccccc1)c1ccccc1
769,CC(C)OC(=O)C1(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CCCCCC1
770,CC1(c2ccccc2)C(=O)NC(=O)NC1=O
771,CCCC(=O)NN
772,Clc1cnc2nc1NCc1cccc(c1)OCCCc1cccc(c1)N2
773,O=[N+]([O-])c1cc(C2CCCCC2)c(O)c([N+](=O)[O-])c1
774,NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)O
775,C=C(Br)CC1(C(C)CC)C(=O)NC(=O)N(C)C1=O
776,O=C(Cn1ccnc1[N+](=O)[O-])NCCCO
777,Nc1cccc(S(N)(=O)=O)c1
778,[O-][n+]1ccc(Cl)cc1
779,CC(NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(=O)N1CCCC1
780,CCOc1ccc(C2(C(=O)OC)CC(F)(F)C2(F)F)cc1
781,NCCc1ccccc1
782,OCCCCCCNc1ncnc2nc[nH]c12
783,COc1ccc([N+](=O)[O-])c(C)c1
784,ClC1C(Cl)C(Br)C(Cl)C(Br)C1Cl
785,O=NN1CCC(O)CC1
786,CCC1(c2ccccc2)NC(=O)N(C)C1=O
787,CC(=O)Nc1nonc1N
788,CN1CCN(c2cccc(Nc3nc4c(Nc5cccnc5N(C)S(C)(=O)=O)cccn4n3)c2)CC1
789,Brc1ccccc1Br
790,CCCC(=O)c1ccncc1
791,CCCNCc1cccnc1
792,CSc1nnc(C(C)C)c(=O)n1N
793,N#CN=[N+]([O-])c1ccccn1
794,FC(F)(F)C(=NOCC1OCCO1)c1ccc(Cl)cc1
795,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1
796,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1C#N
797,O=c1[nH]c(=O)n(-c2ccccc2)o1
798,COC(=O)c1cnc2ccccc2c1
799,COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1
800,COc1ccc(C(=O)N(C(C)C)C(C)C)cc1
